,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
0,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURLcGVYbmx3RRAB,Jeanne Bourdeau,https://www.google.com/maps/contrib/113973429376552654301/reviews?hl=en-US,a month ago,2021-06-30 11:10:15.674684,4.0,8,The station itself is fine and clean. Lots of people and then only problem is the staff down the metro ticket place. It’s like they hate you. But other than that it’s fine. Very weird people sometimes...
1,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNDMExXbFhREAE,A W,https://www.google.com/maps/contrib/111917759701828772236/reviews?hl=en-US,10 months ago,2021-06-30 11:10:15.675487,3.0,68,"Five stars or no stars depending on which floor you are on.

The agents upstairs for bus tickets are always helpful, funny and friendly. They are happy to serve you. I'm glad that they are there.

The agents downstairs for metro tickets are dismissive. They think you are another burden they have to deal with. I hope that AI will be good enough to wipe them off the face of the Earth soon."
2,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURpdnBiWVdREAE,David Dweggah,https://www.google.com/maps/contrib/108081946079798124882/reviews?hl=en-US,6 months ago,2021-06-30 11:10:15.676274,5.0,55,Nice place for meeting people or resting and relaxing. Except none of that by this Covid outbreak..
3,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNZb2RPTVJ3EAE,Marya Sibri,https://www.google.com/maps/contrib/104486207112954404661/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.677060,3.0,14,"It stinks so be ready for your hair and clothes absorb the smell of all the restaurants there. The shops inside are very cheap and not legit. But it is easy to find your bus, the security staff is helpful. There is also a big screen that shows your bus section and the time that your bus will leave or arrive, and that is genius."
4,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURVcl9XWUZREAE,Ugo Marceau,https://www.google.com/maps/contrib/109851912580594495666/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.677846,4.0,143,"Pretty well organized bus terminal. Connects right to the subway (yellow line to Montreal).
Also a very common spot to pick-up/drop-off ride-shares.
There's a Tim Hortons, Subway, a couple convenience stores as well"
5,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUR5ckxHVW13RRAB,Nathalie Ronn,https://www.google.com/maps/contrib/100264091818445730494/reviews?hl=en-US,4 months ago,2021-06-30 11:10:15.678627,1.0,7,Not so casual !!
6,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNVaVBUd293RRAB,Hamed Esmaeeli (Life Learning Hub),https://www.google.com/maps/contrib/106231278021327610149/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.679413,2.0,190,"It has easy access to Bus terminal, however, it is not qualified for disabled and old people due to lack of lift or escalator. People has to pay extra for using monthly pass of the system if they want to use the same system of metro from Longueuil station. STM forgot paying attention to the large community who lives here and only increase the ticket annually.
Trains are old and noisy. Their HVAC system is totally down and you may experience a freezing weather in winter and choking in the summer time.
The worst situation of STM metro stations is here after Berri UQAM station. Entrance of the metro station is a collecting point of juveniles who are drunk or smoke everything. Outside of the station has a disgusting smell of alcohol and smoke. Also you may experience a similar condition of bad smell of food cooking inside of the building."
7,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNBeFlDYjJnRRAB,Andrei Bursuc,https://www.google.com/maps/contrib/105872259815557410599/reviews?hl=en-US,5 years ago,2021-06-30 11:10:15.680575,4.0,168,"This place feels brand new. It's hard to figure out where to lift someone if it's your first time there, but it's fine otherwise!"
8,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURTMWY3eVpnEAE,Puneet Bhakar,https://www.google.com/maps/contrib/101402240812570311672/reviews?hl=en-US,5 months ago,2021-06-30 11:10:15.681379,5.0,16,Great view
9,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURvOFAtMUNBEAE,Latisha Smith,https://www.google.com/maps/contrib/112572124813437964725/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.682169,1.0,2,"my boyfriend had the worst experience at the subway restaurant in the longueil terminus, the service was horrible he was treated with no respect and the employee had messed his ordre multiple times , i am so upset with the service and the way this employee acted this women should be put is her place!!!! .Me personally i wouldn't recommande going to eat there. YOU DONT EVEN DESRVE A STAR I HAD TO PUT ONE TO POST THIS !!!!!!"
10,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNzX3JLdHNnRRAB,chris connors,https://www.google.com/maps/contrib/102524067616462415475/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.683223,5.0,113,Easy to find your bus or train
