,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
0,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSURpd29ILW1nRRAB,Francine Chevrier,https://www.google.com/maps/contrib/105737074733111073331/reviews?hl=en-US,6 months ago,2021-06-24 10:23:47.894691,2.0,19,"Unfortunately money was all spent on a sidewalk around the park frequently empty.
BUT they cut the budget in cleaning it. Emply liquor bottles, Masks, gloves McDonald wrappers etc... This park needs constant cleaning. Many people go through this park and children play in the kiddie corner of the  park."
1,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSUM0eWUzclhnEAE,PreZident Jean-Charles,https://www.google.com/maps/contrib/111585397807643986984/reviews?hl=en-US,2 years ago,2021-06-24 10:23:47.895683,5.0,21,Very event for the family today. I had fun with my son and the rest of the family
2,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSUM0LVpEaHRRRRAB,Deborah Lasorsa,https://www.google.com/maps/contrib/101820906115146950070/reviews?hl=en-US,2 years ago,2021-06-24 10:23:47.896616,3.0,15,"This park hosted family day yesterday. If u see any pics, that was just for the day."
3,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSUNVNThuS3N3RRAB,Sonia Starinieri,https://www.google.com/maps/contrib/103868708619062977994/reviews?hl=en-US,a year ago,2021-06-24 10:23:47.897546,3.0,7,Park was full of garbage and food wrappers on the floor.  Very disappointed that people litter when there is garbage cans all around.
4,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSUQ4dTdLbVRnEAE,avromi gestetner,https://www.google.com/maps/contrib/107521765970850608032/reviews?hl=en-US,10 months ago,2021-06-24 10:23:47.898789,5.0,103,Great view
5,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSURDNWN6d213RRAB,Mau55Trappedd,https://www.google.com/maps/contrib/110171266246240250184/reviews?hl=en-US,8 months ago,2021-06-24 10:23:47.899791,5.0,29,Friendly environment
6,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSURBbXZ2Zkt3EAE,Elaine Ciricillo,https://www.google.com/maps/contrib/113370993129536025407/reviews?hl=en-US,3 years ago,2021-06-24 10:23:47.900731,4.0,24,Well done.
7,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSUMwNl9iU2JnEAE,Marie Rose Duclair,https://www.google.com/maps/contrib/114022326243551595832/reviews?hl=en-US,a year ago,2021-06-24 10:23:47.902036,5.0,111,"(Translated by Google) Activities for all the family

(Original)
Activités pour toutes la famille"
8,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSUM4dUliWkRREAE,Vanna-Lusa Noel,https://www.google.com/maps/contrib/114095705175827017976/reviews?hl=en-US,8 months ago,2021-06-24 10:23:47.902980,3.0,238,"(Translated by Google) Okay for fun with the kids

(Original)
Correct pour s'amuser avec les enfants"
9,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSUM4bHBhYVNnEAE,Jose Argueta,https://www.google.com/maps/contrib/113651168714625986233/reviews?hl=en-US,11 months ago,2021-06-24 10:23:47.903909,4.0,6,"(Translated by Google) Very good for children.

(Original)
Très bien pour les enfants."
10,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSUNneDdUSnl3RRAB,Angela Mathador,https://www.google.com/maps/contrib/115951875624514323585/reviews?hl=en-US,2 years ago,2021-06-24 10:23:47.905088,5.0,5,"(Translated by Google) It's very nice

(Original)
C'est très agréable"
11,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSURRblo2djhBRRAB,Simon Salvatore,https://www.google.com/maps/contrib/101043868243082819787/reviews?hl=en-US,a month ago,2021-06-24 10:23:47.906021,5.0,56,
12,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSURLNVozazRRRRAB,Fara Louis,https://www.google.com/maps/contrib/117558080753738141728/reviews?hl=en-US,a month ago,2021-06-24 10:23:47.906969,4.0,30,
13,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSURDMXVHQTNBRRAB,Arno Kosso,https://www.google.com/maps/contrib/103115594612108031660/reviews?hl=en-US,8 months ago,2021-06-24 10:23:47.908010,5.0,0,
14,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSURDaklLNXJnRRAB,Ingrid Pascale Irakoze,https://www.google.com/maps/contrib/102291177947334627737/reviews?hl=en-US,9 months ago,2021-06-24 10:23:47.908941,5.0,3,
15,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSUNLNklHNXJRRRAB,Kathiana Julmeus,https://www.google.com/maps/contrib/116006228461928660275/reviews?hl=en-US,2 months ago,2021-06-24 10:23:47.909859,4.0,0,
16,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSUNxaFpxeHJRRRAB,Talhi Nassim,https://www.google.com/maps/contrib/115805991056199492577/reviews?hl=en-US,a week ago,2021-06-24 10:23:47.910977,4.0,14,
17,Parc Ferdinand-Biondi,ChdDSUhNMG9nS0VJQ0FnSUMwaExfeG9nRRAB,Paul Hebert,https://www.google.com/maps/contrib/103158909695339012166/reviews?hl=en-US,a year ago,2021-06-24 10:23:47.911923,4.0,3,
18,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSURJaFpDRmZREAE,Flora Falcone,https://www.google.com/maps/contrib/109333083993971332036/reviews?hl=en-US,2 years ago,2021-06-24 10:23:47.912862,5.0,1,
19,Parc Ferdinand-Biondi,ChZDSUhNMG9nS0VJQ0FnSUNDczdUZmVnEAE,Duchao Truong,https://www.google.com/maps/contrib/107839630723015279300/reviews?hl=en-US,9 months ago,2021-06-24 10:23:47.914233,5.0,0,
